hospital_id,hospital_org_id,ein,name,name_cr,street_address,city,state,zip_code,fips_state_and_county_code,hospital_bed_count,chrch_affl_f,urban_location_f,children_hospital_f,memb_counc_teach_hosps_f,medicare_provider_number,county,hospital_bed_size,updated_dt_x,hospital_data_id,fiscal_yr,data_ein,data_name,form_990_filed_part_grp_ret_f,form_990_num_fac_oper,form_990_name,form_990_address,form_990_city,form_990_state,form_990_zip,tot_func_exp,tot_revenue,tot_comm_bnfts,chrty_care,unreim_medcd,unreim_costs,comm_hlth_impr_svcs_comm_bnft_oper,hlth_prof_educ,subsd_hlth_svcs,rsrch,cash_inknd_contrib_comm_grps,comm_bldg,comm_bldg_actvs,comm_bldg_actvs_physimprvhse,comm_bldg_actvs_econdevlp,comm_bldg_actvs_cmntysuprt,comm_bldg_actvs_envrnimprv,comm_bldg_actvs_ldrdevlp,comm_bldg_actvs_cltnbldg,comm_bldg_actvs_htlhimprvadvcy,comm_bldg_actvs_wrkfrcdevlp,comm_bldg_actvs_other,comm_bldg_actvs_physimprvhse_pct,comm_bldg_actvs_econdevlp_pct,comm_bldg_actvs_cmntysuprt_pct,comm_bldg_actvs_envrnimprv_pct,comm_bldg_actvs_ldrdevlp_pct,comm_bldg_actvs_cltnbldg_pct,comm_bldg_actvs_htlhimprvadvcy_pct,comm_bldg_actvs_wrkfrcdevlp_pct,comm_bldg_actvs_other_pct,bad_debt,bad_debt_tot_func_exp_atrb_pat_elig_fncl_asst,mdcre_shrtfl,tot_comm_bnfts_tot_func_exp_pct,chrty_care_tot_func_exp_pct,unreim_medcd_tot_func_exp_pct,unreim_costs_tot_func_exp_pct,comm_hlth_impr_svcs_comm_bnft_oper_tot_func_exp_pct,hlth_prof_educ_tot_func_exp_pct,subsd_hlth_svcs_tot_func_exp_pct,rsrch_tot_func_exp_pct,cash_inknd_contrib_comm_grps_tot_func_exp_pct,hosp_rpt_comm_bldg_actvs_f,comm_bldg_tot_func_exp_pct,comm_bldg_actvs_tot_func_exp_pct,bad_debt_tot_func_exp_pct,bad_debt_tot_func_exp_atrb_pat_elig_fncl_asst_pct,mdcre_shrtfl_tot_func_exp_pct,rat_pat_care_npat_care_comm_bnfts,sole_comm_prov_f,written_fncl_asst_policy_f,used_fed_pov_gdlns_det_elig_free_disc_care_f,rpted_credit_agency_f,filed_lawsuit_f,placed_liens_resdnc_f,issued_body_attch_f,chna_cond_comm_hlth_needs_assmt_f,chna_defined_comm_served_f,chna_took_into_acct_input_ppl_rep_broad_intrst_comm_served_f,chna_cond_w_mult_hosp_facilities_f,chna_made_wide_avail_pub_f,hosp_adp_imp_stg_addr_hlth_needs_comm_f,hosp_exe_imp_stg_addr_hlth_needs_comm_f,hosp_prtcp_dev_commwide_comm_bnft_plan_f,per_capita_inc_qrt,per_capita_inc,med_hsehld_inc_qrt,med_hsehld_inc,percent_ppl_pov_qrt,percent_ppl_pov_pct,percent_ppl_65_yrs_old_without_hlth_insr_qrt,percent_ppl_65_yrs_old_without_hlth_insr_pct,unemp_rate_16_yrs_older_qrt,unemp_rate_16_yrs_older,st_impl_aca_medcd_exp_cvrg_adlts_w_incs_up_138pct_fpl_f,st_inc_elig_prnts_dep_chldrn_enrol_medcd_ltd_76pct_fpl_less_f,st_law_req_hosp_rpt_comm_bnfts_f,paper_return_f,netcommbldgexpns_total,numactpgm_physimprvhse,numactpgm_econdevlp,numactpgm_cmntysuprt,numactpgm_envrnimprv,numactpgm_ldrdevlp,numactpgm_cltnbldg,numactpgm_htlhimprvadvcy,numactpgm_wrkfrcdevlp,numactpgm_other,numactpgm_total,prsnssrvd_physimprvhse,prsnssrvd_econdevlp,prsnssrvd_cmntysuprt,prsnssrvd_envrnimprv,prsnssrvd_ldrdevlp,prsnssrvd_cltnbldg,prsnssrvd_htlhimprvadvcy,prsnssrvd_wrkfrcdevlp,prsnssrvd_other,prsnssrvd_total,ttlcommbldgexpns_physimprvhse,ttlcommbldgexpns_econdevlp,ttlcommbldgexpns_cmntysuprt,ttlcommbldgexpns_envrnimprv,ttlcommbldgexpns_ldrdevlp,ttlcommbldgexpns_cltnbldg,ttlcommbldgexpns_htlhimprvadvcy,ttlcommbldgexpns_wrkfrcdevlp,ttlcommbldgexpns_other,ttlcommbldgexpns_total,diroffsetrev_physimprvhse,diroffsetrev_econdevlp,diroffsetrev_cmntysuprt,diroffsetrev_envrnimprv,diroffsetrev_ldrdevlp,diroffsetrev_cltnbldg,diroffsetrev_htlhimprvadvcy,diroffsetrev_wrkfrcdevlp,diroffsetrev_other,diroffsetrev_total,pctttlexp_physimprvhse,pctttlexp_econdevlp,pctttlexp_cmntysuprt,pctttlexp_envrnimprv,pctttlexp_ldrdevlp,pctttlexp_cltnbldg,pctttlexp_htlhimprvadvcy,pctttlexp_wrkfrcdevlp,pctttlexp_other,pctttlexp_total,updated_dt_y
779,545,370813229,Osf Heart Of Mary Medical Center,Osf Heart Of Mary Medical Center,1400 West Park Street,Urbana,IL,61801,17019,268,Y,Y,N,N,140113,Champaign County,100-299 beds,"November 20, 2023",8007,2021,370813229,Osf Heart Of Mary Medical Center,Y,13,OSF Healthcare System,124 SW Adams St,Peoria,IL,61602,2895005409,3195700977,229377010,30487187,77053285,0,5971035,60562135,50119664,1502307,3681397,887119,887119,0,0,0,0,0,0,887119,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11037860,0,-93809297,7.9231979,1.053096,2.6615938,0.0,0.2062529,2.0919523,1.7312459,0.051893,0.1271637,Y,0.030643,0.030643,0.3812725,0.0,-3.2403841,0.882661915,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,3,49187,4,64387,3,15.1,1,7.1,3,4.8,Y,,Y,N,887119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887119,0,0,887119,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0003,"November 20, 2023"
780,567,362179813,Swedish Covenant Health,Swedish Covenant Health,5145 North California Avenue,Chicago,IL,60625,17031,284,Y,Y,N,Y,140114,Cook County,100-299 beds,"November 20, 2023",8018,2021,362179813,Swedish Covenant Health,N,1,Swedish Covenant Health,5145 N California Avenue,Chicago,IL,60625,70046525,75891166,4286154,2446746,0,0,457574,0,1146835,0,234999,12207,12207,0,0,0,0,0,0,12207,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,529184,0,381201,6.1190101,3.4930298,0.0,0.0,0.6532429,0.0,1.6372475,0.0,0.3354898,Y,0.0174269,0.0174269,0.755475,0.0,0.5442111,1.330181232,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,4,69935,4,71611,3,12.9,2,10.9,4,7.0,Y,,Y,N,12207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12207,0,0,12207,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0002,"November 20, 2023"
781,568,366000085,Thorek Memorial Hospital,Thorek Memorial Hospital,850 West Irving Park Road,Chicago,IL,60613,17031,218,N,Y,N,N,140115,Cook County,100-299 beds,"November 20, 2023",8030,2021,366000085,Thorek Memorial Hospital,Y,2,Thorek Memorial Hospital,850 W Irving Park Road,Chicago,IL,60613,96467264,124803046,672725,293424,0,0,0,0,379301,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,2173872,0,2049477,0.6973609,0.3041695,0.0,0.0,0.0,0.0,0.3931914,0.0,0.0,,0.0,0.0,2.2534815,0.0,2.124531,0.773591422,N,Y,Y,,,,,Y,Y,Y,N,Y,Y,,,4,69935,4,71611,3,12.9,2,10.9,4,7.0,Y,,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"November 20, 2023"
782,551,364724966,Northern Illinois Medical Center,Northern Illinois Medical Center,4201 Medical Center Drive,Mchenry,IL,60050,17111,177,N,Y,N,N,140116,McHenry County,100-299 beds,"November 20, 2023",8042,2021,364724966,Northern Illinois Medical Center,Y,9,Northwestern Memorial HealthCare Group,541 N Fairbanks Ct Rm 1630,Chicago,IL,60611,8056257368,8405195352,626510321,90752501,321552247,0,8202294,83319241,53780188,64168832,4735018,5495672,5495672,0,0,0,0,0,0,0,5495672,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,34249573,0,-665458788,7.7766919,1.1264846,3.9913353,0.0,0.1018127,1.0342177,0.6675579,0.7965092,0.0587744,Y,0.0682161,0.0682161,0.42513,0.0,-8.260148,1.924808688,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,4,60097,4,89730,1,6.3,1,7.1,3,4.7,Y,,Y,N,5495672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5495672,0,5495672,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.0,0.0007,"November 20, 2023"
783,558,362235165,Presence Resurrection Medical Center,Presence Resurrection Medical Center,7435 West Talcott,Chicago,IL,60631,17031,443,Y,Y,N,N,140117,Cook County,>299 beds,"November 20, 2023",8054,2021,362235165,Presence Resurrection Medical Center,Y,6,Presence Chicago Hospitals Network,C/o Tax Department PO Box 45998,St Louis,MO,63145,1167499719,1168450690,69506298,19721604,6739249,0,964640,38754695,2507616,0,818494,78338,78338,0,0,5342,0,2723,17302,0,52971,0,0.0,0.0,6.8191682,0.0,3.4759631,22.0863437,0.0,67.6185248,0.0,135685,0,-77568114,5.9534316,1.689217,0.5772377,0.0,0.0826244,3.3194607,0.2147851,0.0,0.0701065,Y,0.0067098,0.0067098,0.0116218,0.0,-6.6439514,0.614719002,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,4,69935,4,71611,3,12.9,2,10.9,4,7.0,Y,,Y,N,78338,0,0,1,0,1,3,1,5,0,11,0,0,2,0,35,0,0,258,0,295,0,0,5342,0,2723,17302,0,54521,0,79888,0,0,0,0,0,0,0,1550,0,1550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,"November 20, 2023"
784,571,362174823,Rush University Medical Center,Rush University Medical Center,1653 W Congress Parkway,Chicago,IL,60612,17031,727,N,Y,N,Y,140119,Cook County,>299 beds,"November 20, 2023",8066,2021,362174823,Rush University Medical Center,N,1,Rush University Medical Center,1700 West Van Buren Street 265,Chicago,IL,60612,2388546504,2591581148,390879109,28444434,124849448,0,12740508,64153161,117423057,42676661,591840,5935156,5935156,0,0,2992367,625036,0,0,4232,2313521,0,0.0,0.0,50.4176638,10.5310795,0.0,0.0,0.0713039,38.9799526,0.0,29629775,18535583,-15855941,16.3647267,1.1908679,5.2270051,0.0,0.5334,2.6858661,4.9160883,1.7867209,0.0247782,Y,0.248484,0.248484,1.2404939,62.5572857,-0.6638322,0.645216387,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,4,69935,4,71611,3,12.9,2,10.9,4,7.0,Y,,Y,N,5935156,0,0,0,0,0,0,0,0,0,0,0,0,5853,0,0,0,444,391,0,6688,0,0,2994767,625036,0,0,4232,2313521,0,5937556,0,0,2400,0,0,0,0,0,0,2400,0.0,0.0,0.0013,0.0003,0.0,0.0,0.0,0.001,0.0,0.0025,"November 20, 2023"
785,572,370692351,Pekin Memorial Hospital,Pekin Memorial Hospital,600 South 13th Street,Pekin,IL,61554,17179,132,N,Y,N,Y,140120,Tazewell County,100-299 beds,"November 20, 2023",8078,2021,370692351,Pekin Memorial Hospital,N,1,Pekin Memorial Hospital,600 South 13th Street,Pekin,IL,61554,48213459,60677158,3281729,332892,2751907,0,0,27589,0,0,169341,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,450706,0,-613318,6.8066657,0.6904545,5.7077568,0.0,0.0,0.0572226,0.0,0.0,0.3512318,,0.0,0.0,0.9348136,0.0,-1.2720887,15.664444218,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,3,51920,4,69874,1,7.6,1,5.5,3,5.0,Y,,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"November 20, 2023"
786,553,362276984,Adventist Hinsdale Hospital,Adventist Hinsdale Hospital,120 North Oak Street,Hinsdale,IL,60521,17043,261,N,Y,N,N,140122,DuPage County,100-299 beds,"November 20, 2023",8090,2021,362276984,Adventist Hinsdale Hospital,Y,2,Adventist Midwest Health,120 North Oak Street,Hinsdale,IL,60521,531155585,568777888,33111757,5574141,15579075,0,247388,11266055,0,0,445098,260047,260047,0,0,0,32517,8062,0,219468,0,0,0.0,0.0,0.0,12.504278,3.1002088,0.0,84.3955131,0.0,0.0,595041,106356,-7711194,6.2339092,1.0494365,2.933053,0.0,0.0465754,2.1210461,0.0,0.0,0.083798,Y,0.0489587,0.0489587,0.1120276,17.8737263,-1.4517768,1.76887933,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,4,79127,4,92101,1,5.9,1,6.4,3,4.5,Y,,Y,N,260047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32517,8062,0,219468,0,0,260047,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0004,0.0,0.0,0.0005,"November 20, 2023"
787,573,850682363,Carle  Bromenn Medical Center,Carle  Bromenn Medical Center,1304 Virginia,Normal,IL,61761,17113,176,Y,Y,N,N,140127,McLean County,100-299 beds,"November 20, 2023",8102,2021,850682363,Carle  Bromenn Medical Center,N,1,Carle BroMenn Medical Center,611 W Park St,Urbana,IL,61801,207580294,210828397,19959045,2175301,7204941,0,11195,1212551,9177002,0,178055,239913,239913,0,57095,0,0,0,0,0,0,182818,0.0,23.7982101,0.0,0.0,0.0,0.0,0.0,0.0,76.2017898,2908559,1454280,-5539716,9.6150962,1.0479323,3.4709176,0.0,0.005393,0.5841358,4.4209408,0.0,0.0857764,Y,0.1155759,0.1155759,1.4011729,50.0000171,-2.6687099,0.886701642,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,4,54639,4,71919,2,10.7,1,5.8,3,4.6,Y,,Y,N,239913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57095,0,0,0,0,0,0,182818,239913,0,0,0,0,0,0,0,0,0,0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.0012,"November 20, 2023"
788,551,364724966,Northwestern Lake Forest Hospital,Northwestern Lake Forest Hospital,1000 Westmoreland Road,Lake Forest,IL,60045,17097,222,N,Y,N,N,140130,Lake County,100-299 beds,"November 20, 2023",8114,2021,364724966,Northwestern Lake Forest Hospital,Y,9,Northwestern Memorial HealthCare Group,541 N Fairbanks Ct Rm 1630,Chicago,IL,60611,8056257368,8405195352,626510321,90752501,321552247,0,8202294,83319241,53780188,64168832,4735018,5495672,5495672,0,0,0,0,0,0,0,5495672,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,34249573,0,-665458788,7.7766919,1.1264846,3.9913353,0.0,0.1018127,1.0342177,0.6675579,0.7965092,0.0587744,Y,0.0682161,0.0682161,0.42513,0.0,-8.260148,1.924808688,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,4,85159,4,100325,1,7.0,2,8.2,3,5.3,Y,,Y,N,5495672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5495672,0,5495672,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.0,0.0007,"November 20, 2023"
789,574,362170133,Holy Cross Hospital,Holy Cross Hospital,2701 West 68th Street,Chicago,IL,60629,17031,311,N,Y,N,N,140133,Cook County,>299 beds,"November 20, 2023",8126,2021,362170133,Holy Cross Hospital,N,1,Holy Cross Hospital,2701 West 68th Street,Chicago,IL,60629,124716260,112719757,22136704,8090554,5816184,1105293,970441,275271,5867488,0,11473,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,6460706,1731469,-1942711,17.7496534,6.4871685,4.663533,0.8862461,0.778119,0.2207178,4.7046696,0.0,0.0091992,,0.0,0.0,5.1803237,26.7999967,-1.5577046,2.107048421,N,Y,Y,,,,,Y,Y,Y,N,Y,Y,,,4,69935,4,71611,3,12.9,2,10.9,4,7.0,Y,,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"November 20, 2023"
790,549,900756744,Decatur Memorial Hospital,Decatur Memorial Hospital,2300 N Edward St,Decatur,IL,62526,17115,372,N,Y,N,Y,140135,Macon County,>299 beds,"November 20, 2023",8138,2021,900756744,Decatur Memorial Hospital,Y,5,Memorial Health System Group,701 North First Street,Springfield,IL,62781,1576823533,1546371720,195637947,7991414,75870248,133707,3801856,15019660,28929874,229638,63661550,420153,420153,290000,1784,25148,0,0,1616,40990,60615,0,69.0224751,0.4246072,5.9854386,0.0,0.0,0.3846217,9.7559698,14.4268873,0.0,38661803,0,-72240333,12.407092,0.5068045,4.8115877,0.0084795,0.2411085,0.9525263,1.8346931,0.0145633,4.0373287,Y,0.0266455,0.0266455,2.4518788,0.0,-4.5813834,0.752359632,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,3,52196,3,57601,3,12.8,1,6.0,4,7.7,Y,,Y,N,420153,1,1,1,0,0,1,7,3,0,14,0,0,15,0,0,242,0,96,0,353,290000,1784,25148,0,0,1616,40990,60615,0,420153,0,0,0,0,0,0,0,0,0,0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,"November 20, 2023"
791,576,370792770,Greenville Regional Hospital,Greenville Regional Hospital,200 Healthcare Drive,Greenville,IL,62246,17005,60,Y,Y,N,N,140137,Bond County,<100 beds,"November 20, 2023",8150,2021,370792770,Greenville Regional Hospital,N,1,HSHS Holy Family Hospital,200 Health Care Drive,Greenville,IL,62246,27732614,23116620,3298506,270756,2030838,199937,6038,213019,573499,0,4419,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,-988128,11.8939599,0.9763089,7.3229231,0.7209453,0.0217721,0.7681172,2.0679586,0.0,0.0159343,N,0.0,0.0,0.0,0.0,-3.5630539,3.13878227,N,Y,Y,,,,,Y,Y,Y,N,Y,Y,,,2,41745,3,58209,2,10.8,1,7.1,3,4.6,Y,,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"November 20, 2023"
792,577,362167884,St Margarets Health - Spring Valley,St Margarets Health - Spring Valley,600 East First St,Spring Valley,IL,61362,17011,90,N,N,N,N,140143,Bureau County,<100 beds,"November 20, 2023",8162,2021,362167884,St Margarets Health - Spring Valley,N,1,St Margaret's Health-Spring Valley,600 East First Street,Spring Valley,IL,61362,98884416,94487173,27565148,635000,5631779,0,0,0,21298369,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,2728367,349231,-7078088,27.8761296,0.6421638,5.695315,0.0,0.0,0.0,21.5386507,0.0,0.0,,0.0,0.0,2.7591476,12.8000008,-7.1579408,0.294237507,N,Y,Y,,,,,Y,Y,Y,N,Y,Y,,,3,47081,3,57728,2,10.0,1,7.3,3,5.0,Y,,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"November 20, 2023"
793,578,371208459,St Josephs Hospital,St Josephs Hospital,9515 Holy Cross Lane,Breese,IL,62230,17027,96,Y,Y,N,N,140145,Clinton County,<100 beds,"November 20, 2023",8174,2021,371208459,St Josephs Hospital,N,1,St Joseph's Hospital - Hospital Sisters - Third Order of St Francis,9515 Holy Cross Lane PO Box 99,Breese,IL,62230,57326709,79627896,3474796,340456,2172477,0,142983,439092,363594,0,16194,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,-308472,6.061391,0.5938872,3.7896419,0.0,0.2494177,0.7659466,0.6342488,0.0,0.0282486,N,0.0,0.0,0.0,0.0,-0.5380947,2.612568525,N,Y,Y,,,,,Y,Y,Y,N,Y,Y,,,3,51095,4,71883,1,7.1,1,6.0,1,3.4,Y,,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"November 20, 2023"
794,579,371363001,Richland Memorial Hospital,Richland Memorial Hospital,800 East Locust,Olney,IL,62450,17159,151,N,N,N,N,140147,Richland County,100-299 beds,"November 20, 2023",8186,2021,371363001,Richland Memorial Hospital,N,1,Richland Memorial Hospital,800 East Locust Street,Olney,IL,62450,62686759,54881543,15500995,1009926,8016298,0,3020,91570,6144464,0,235717,17899,17899,0,17899,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610845,305423,-6340135,24.727702,1.6110674,12.7878648,0.0,0.0048176,0.1460755,9.801853,0.0,0.3760235,Y,0.028553,0.028553,0.9744402,50.0000818,-10.1139939,1.394060732,N,Y,Y,,,,,Y,Y,Y,N,Y,Y,,,2,46318,3,56900,2,11.9,1,7.7,2,4.3,Y,,Y,N,17899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17899,0,0,0,0,0,0,0,17899,0,0,0,0,0,0,0,0,0,0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,"November 20, 2023"
795,549,900756744,Memorial Medical Center,Memorial Medical Center,701 North First Street,Springfield,IL,62781,17167,562,N,Y,N,Y,140148,Sangamon County,>299 beds,"November 20, 2023",8198,2021,900756744,Memorial Medical Center,Y,5,Memorial Health System Group,701 North First Street,Springfield,IL,62781,1576823533,1546371720,195637947,7991414,75870248,133707,3801856,15019660,28929874,229638,63661550,420153,420153,290000,1784,25148,0,0,1616,40990,60615,0,69.0224751,0.4246072,5.9854386,0.0,0.0,0.3846217,9.7559698,14.4268873,0.0,38661803,0,-72240333,12.407092,0.5068045,4.8115877,0.0084795,0.2411085,0.9525263,1.8346931,0.0145633,4.0373287,Y,0.0266455,0.0266455,2.4518788,0.0,-4.5813834,0.752359632,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,3,52891,3,60541,3,12.8,1,6.5,3,5.5,Y,,Y,N,420153,1,1,1,0,0,1,7,3,0,14,0,0,15,0,0,242,0,96,0,353,290000,1784,25148,0,0,1616,40990,60615,0,420153,0,0,0,0,0,0,0,0,0,0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,"November 20, 2023"
796,528,364195126,Presence St Marys Hospital,Presence St Marys Hospital,500 West Court Street,Kankakee,IL,60901,17091,170,N,Y,N,N,140155,Kankakee County,100-299 beds,"November 20, 2023",8210,2021,364195126,Presence St Marys Hospital,Y,4,Presence Central and Suburban Hospitals Network,C/o Tax Department PO Box 45998,St Louis,MO,63145,845348079,845027014,37543677,19834045,13259651,0,726343,3209126,0,7262,507250,150694,150694,4723,34801,2796,0,0,7399,1493,99482,0,3.1341659,23.0938192,1.8554156,0.0,0.0,4.9099499,0.9907494,66.0158997,0.0,0,0,-58679812,4.4412092,2.3462577,1.5685433,0.0,0.0859223,0.3796218,0.0,0.000859,0.0600048,Y,0.0178262,0.0178262,0.0,0.0,-6.941497,7.43681737,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,3,46988,3,57413,3,13.6,1,7.4,4,6.5,Y,,Y,N,150694,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,189,189,0,436,4723,34801,2796,0,0,7399,1493,99482,0,150694,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0002,"November 20, 2023"
797,581,862358048,Insights Hospital And Medical Center,Insights Hospital And Medical Center,2525 South Michigan Avenue,Chicago,IL,60616,17031,494,N,Y,N,Y,140158,Cook County,>299 beds,"November 20, 2023",8222,2021,862358048,Insights Hospital And Medical Center,N,1,Insight Chicago Inc,2525 S Michigan Ave,Chicago,IL,60616,53168908,45258860,2222348,2222348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,1477022,0,-828493,4.1797886,4.1797886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.7779806,0.0,-1.5582283,,N,Y,Y,,,,,N,,,,,,,,4,69935,4,71611,3,12.9,2,10.9,4,7.0,Y,,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"November 20, 2023"
798,582,362181997,Fhn Memorial Hospital,Fhn Memorial Hospital,1405 West Stephenson Street,Freeport,IL,64032,17177,203,N,N,N,N,140160,Stephenson County,100-299 beds,"November 20, 2023",8234,2021,362181997,Fhn Memorial Hospital,N,1,Freeport Memorial Hospital,1045 W Stephenson St,Freeport,IL,61032,138980643,169840576,11605394,881022,9882778,0,238423,322442,241231,0,39498,33885,33885,0,0,33885,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2107207,0,-25870591,8.3503671,0.633917,7.1109024,0.0,0.1715512,0.2320049,0.1735716,0.0,0.0284197,Y,0.024381,0.024381,1.5161874,0.0,-18.6145282,12.789777493,N,Y,Y,Y,,,,Y,Y,Y,N,Y,Y,,,2,46534,3,57952,2,11.2,1,6.6,3,5.5,Y,,Y,N,33885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33885,0,0,0,0,0,0,33885,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,"November 20, 2023"
799,545,370813229,Saint James Hospital,Saint James Hospital,2500 West Reynolds Street,Pontiac,IL,61764,17105,81,Y,N,N,Y,140161,Livingston County,<100 beds,"November 20, 2023",8246,2021,370813229,Saint James Hospital,Y,13,OSF Healthcare System,124 SW Adams St,Peoria,IL,61602,2895005409,3195700977,229377010,30487187,77053285,0,5971035,60562135,50119664,1502307,3681397,887119,887119,0,0,0,0,0,0,887119,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,11037860,0,-93809297,7.9231979,1.053096,2.6615938,0.0,0.2062529,2.0919523,1.7312459,0.051893,0.1271637,Y,0.030643,0.030643,0.3812725,0.0,-3.2403841,0.882661915,N,Y,Y,,,,,Y,Y,Y,N,Y,Y,,,3,52100,4,66274,2,9.9,1,6.5,3,4.9,Y,,Y,N,887119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887119,0,0,887119,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0003,"November 20, 2023"
